smiles,energy,split
COCCC1CC1,-8459.888672,1
COCC[C@H]1CO1,-9437.392578,1
COCCN1CC1,-8896.164063,1
OCCCC1CC1,-8460.080078,1
OCCC[C@H]1CO1,-9437.586914,1
OCCCN1CC1,-8896.366211,1
OCCOC1CC1,-9437.516602,1
C#C[C@@H]1[C@H](C)N1C,-7852.556152,1
C[C@H]1[C@@H](C#N)N1C,-8290.850586,1
C#C[C@H]1[C@@H](C)[C@H]1C,-7416.337891,1
C[C@@H]1[C@H](C#N)[C@@H]1C,-7854.684082,1
C#C[C@H]1[C@@H](C)[C@H]1O,-8393.875977,1
C[C@H]1[C@@H](O)[C@H]1C#N,-8832.181641,1
N#C[C@@H]1[C@H](N)[C@@H]1N,-8727.859375,1
N#C[C@@H]1[C@H](O)[C@@H]1N,-9268.759766,1
C#C[C@@H]1[C@H](O)[C@@H]1O,-9371.37207,1
N#C[C@@H]1[C@H](O)[C@@H]1O,-9809.658203,1
C[C@@H]1[C@H](C=O)[C@@H]1C,-8427.960938,1
C[C@H]1[C@@H](C)N1C=O,-8864.882813,1
C[C@H]1[C@@H](C=O)N1C,-8864.232422,1
C[C@@H]1[C@H](C=O)[C@@H]1O,-9405.493164,1
O=C[C@@H]1[C@H](O)[C@@H]1O,-10382.92578,1
C[C@@H]1[C@H](CO)[C@@H]1C,-8460.079102,1
C[C@H]1[C@@H](CO)N1C,-8896.333984,1
C[C@H]1[C@@H](O)[C@H]1CO,-9437.71582,1
CC[C@H]1[C@@H](C)[C@H]1C,-7482.649902,1
CC[C@H]1[C@@H](C)[C@H]1O,-8460.207031,1
CC[C@H]1[C@@H](C)N1C,-7918.920898,1
CC[C@@H]1[C@H](O)[C@@H]1O,-9437.743164,1
CCN1[C@@H](C)[C@H]1C,-7919.00293,1
CO[C@H]1[C@@H](C)[C@H]1C,-8459.952148,1
CO[C@H]1[C@@H](C)[C@H]1O,-9437.445313,1
CO[C@H]1[C@@H](O)[C@H]1O,-10414.99316,1
OC[C@@H]1[C@H](O)[C@@H]1O,-10415.19238,1
C#C[C@@]12CC[C@@H]1C2,-7383.077148,1
C#C[C@]12C[C@H]1CO2,-8360.276367,1
C#C[C@@]12CO[C@@H]1C2,-8360.301758,1
C#C[C@]12CC[C@H]1N2,-7819.543945,1
C#C[C@]12CC[C@H]1O2,-8360.509766,1
C#C[C@@]12CCN1C2,-7819.409668,1
N#C[C@@]12CC[C@@H]1C2,-7821.393066,1
N#C[C@]12C[C@H]1CN2,-8257.6875,1
N#C[C@]12C[C@H]1CO2,-8798.492188,1
N#C[C@@]12CN[C@@H]1C2,-8257.629883,1
N#C[C@@]12CO[C@@H]1C2,-8798.568359,1
N#C[C@]12CC[C@H]1N2,-8257.813477,1
N#C[C@]12CC[C@H]1O2,-8798.714844,1
N#C[C@@]12CCN1C2,-8257.654297,1
O=C[C@@]12CC[C@@H]1C2,-8394.845703,1
O=C[C@]12C[C@H]1CO2,-9371.978516,1
O=C[C@@]12CO[C@@H]1C2,-9372.039063,1
O=C[C@]12CC[C@H]1N2,-8831.334961,1
O=C[C@]12CC[C@H]1O2,-9372.114258,1
O=C[C@@]12CCN1C2,-8831.149414,1
CC[C@@]12CC[C@@H]1C2,-7449.473633,1
CC[C@]12C[C@H]1CO2,-8426.84668,1
CC[C@@]12CO[C@@H]1C2,-8426.72168,1
CC[C@]12CC[C@H]1O2,-8427.083984,1
CO[C@@]12CC[C@@H]1C2,-8426.724609,1
CO[C@@]12CO[C@@H]1C2,-9403.912109,1
OC[C@@]12CC[C@@H]1C2,-8426.941406,1
OC[C@]12C[C@H]1CO2,-9404.232422,1
OC[C@@]12CO[C@@H]1C2,-9404.175781,1
OC[C@]12CC[C@H]1N2,-8863.541016,1
OC[C@]12CC[C@H]1O2,-9404.524414,1
OC[C@@]12CCN1C2,-8863.34375,1
N=C1NC[C@@]12CO2,-9268.045898,1
N=C1OCC12CC2,-8831.706055,1
N=C1OC[C@@]12CN2,-9268.198242,1
N=C1OC[C@@]12CO2,-9809.067383,1
O=C1CCC12CC2,-8395.180664,1
O=C1CC[C@@]12CN2,-8831.65625,1
O=C1CC[C@@]12CO2,-9372.525391,1
O=C1CNC12CC2,-8831.517578,1
O=C1COC12CC2,-9372.461914,1
O=C1NCC12CC2,-8832.350586,1
O=C1NC[C@@]12CN2,-9268.838867,1
O=C1NC[C@@]12CO2,-9809.716797,1
O=C1OCC12CC2,-9373.34668,1
O=C1OC[C@@]12CN2,-9809.801758,1
O=C1OC[C@@]12CO2,-10350.66016,1
C[C@H]1CCC12CC2,-7449.512207,1
C[C@H]1CC[C@@]12CO2,-8427.137695,1
C[C@H]1COC12CC2,-8426.990234,1
C[C@H]1OCC12CC2,-8427.006836,1
C[C@H]1OC[C@@]12CN2,-8863.517578,1
C[C@H]1OC[C@@]12CO2,-9404.555664,1
O[C@H]1CCC12CC2,-8427.132813,1
O[C@H]1CC[C@@]12CN2,-8863.666992,1
O[C@H]1CC[C@@]12CO2,-9404.675781,1
O[C@H]1COC12CC2,-9404.491211,1
C1=CCC2(C1)CC2,-7417.348145,1
C1=NCC2(CC2)O1,-8832.09082,1
C1=CCC2(C1)CO2,-8394.956055,1
C1=CC2(CC1)CC2,-7417.398926,1
C1=NC2(CC2)CO1,-8832.135742,1
C1=CC2(CC2)OC1,-8394.808594,1
C1=C[C@]2(CC1)CN2,-7853.95752,1
C1=C[C@]2(CC1)CO2,-8395.005859,1
C1CCC2(C1)CC2,-7450.197266,1
C1COC2(C1)CC2,-8427.667969,1
C1CC2(CC2)CO1,-8427.573242,1
C1OCC2(CC2)O1,-9405.129883,1
C1C[C@]2(CN2)CO1,-8864.071289,1
C1CCC2(C1)CO2,-8427.822266,1
C1C[C@@]2(CO1)CO2,-9405.136719,1
CC1(C2CC2)CC1,-7449.376953,1
CC1([C@H]2CO2)CC1,-8426.988281,1
CC1(N2CC2)CC1,-7885.70166,1
C[C@@]1([C@H]2CN2)CN1,-8322.376953,1
C[C@@]1([C@H]2CO2)CN1,-8863.447266,1
C[C@@]1(C2CC2)CO1,-8427.086914,1
C[C@@]1([C@H]2CN2)CO1,-8863.546875,1
C[C@@]1([C@H]2CO2)CO1,-9404.490234,1
OC1(C2CC2)CC1,-8427.000977,1
OC1([C@H]2CN2)CC1,-8863.482422,1
OC1([C@H]2CO2)CC1,-9404.477539,1
C1=C[C@H]2C=C[C@@H]1C2,-7384.329102,1
C1=C[C@H]2C=C[C@@H]1O2,-8361.566406,1
C1=C[C@@H]2CC[C@H]1C2,-7417.695801,1
C1=C[C@H]2CC[C@@H]1O2,-8395.158203,1
C1=C[C@H]2C[C@@H]1CO2,-8395.058594,1
C1=C[C@@H]2OC[C@H]1O2,-9372.59668,1
C1C[C@@H]2C[C@H]1CO2,-8428.283203,1
C1C[C@H]2CC[C@@H]1C2,-7450.82959,1
C1C[C@H]2CC[C@@H]1O2,-8428.424805,1
C1C[C@@H]2CO[C@H]1O2,-9405.977539,1
C1O[C@H]2C[C@@H]1CO2,-9405.881836,1
C1O[C@H]2CO[C@@H]1C2,-9405.657227,1
C[C@@H]1C(=O)[C@@H]2C[C@H]12,-8395.041992,1
C[C@@H]1C(=O)N2C[C@H]12,-8831.677734,1
C[C@@H]1C(=O)[C@@H]2N[C@H]12,-8831.332031,1
C[C@@H]1C(=O)[C@@H]2O[C@H]12,-9372.320313,1
C[C@@H]1C(=O)[C@@H]2CN21,-8831.399414,1
CN1C(=O)[C@@H]2C[C@@H]21,-8831.904297,1
O=C1[C@@H](O)[C@H]2C[C@@H]12,-9372.548828,1
N=C1[C@@H](O)[C@H]2CN12,-9267.617188,1
O=C1[C@@H](O)[C@H]2CN12,-9809.129883,1
O=C1[C@@H](O)[C@H]2N[C@@H]12,-9808.844727,1
O=C1[C@@H](O)[C@H]2O[C@@H]12,-10349.67773,1
C[C@H]1[C@@H](O)[C@H]2CN12,-8863.436523,1
C[C@@H]1[C@@H]2C[C@@H]2[C@@H]1C,-7449.396484,1
C[C@@H]1[C@H](O)[C@@H]2C[C@H]12,-8427.029297,1
C[C@@H]1[C@H](O)[C@@H]2N[C@H]12,-8863.575195,1
C[C@@H]1[C@@H]2O[C@@H]2[C@@H]1C,-8426.958984,1
C[C@@H]1[C@H](O)[C@@H]2O[C@@H]21,-9404.598633,1
O[C@H]1[C@H]2C[C@H]2[C@H]1O,-9404.717773,1
O[C@H]1[C@H]2N[C@H]2[C@H]1O,-9841.166016,1
O[C@@H]1[C@@H]2O[C@@H]2[C@@H]1O,-10382.13184,1
C[C@]12C[C@H]1[C@H]1C[C@H]12,-7415.496582,1
C[C@]12C[C@H]1[C@H]1CN12,-7851.990723,1
C[C@]12C[C@H]1[C@H]1N[C@H]12,-7851.970703,1
C[C@]12C[C@H]1[C@H]1O[C@H]12,-8393.071289,1
C[C@]12C[C@H]1N1C[C@H]12,-7851.923828,1
C[C@]12CN1[C@H]1C[C@H]12,-7851.993652,1
C[C@]12N[C@H]1[C@H]1C[C@H]12,-7852.036133,1
C[C@]12N[C@H]1[C@H]1N[C@H]12,-8288.21875,1
C[C@]12N[C@H]1[C@H]1O[C@H]12,-8829.314453,1
C[C@]12O[C@H]1[C@H]1C[C@H]12,-8393.205078,1
C[C@]12O[C@H]1[C@H]1N[C@H]12,-8829.382813,1
C[C@]12O[C@H]1[C@H]1O[C@H]12,-9370.4375,1
O[C@]12C[C@H]1[C@H]1C[C@H]12,-8392.969727,1
O[C@]12C[C@H]1[C@H]1N[C@H]12,-8829.432617,1
O[C@]12C[C@H]1[C@H]1O[C@H]12,-9370.512695,1
O[C@]12C[C@H]1N1C[C@H]12,-8829.375977,1
C1CC1CC1CC1,-7449.342285,1
C1CC1C[C@H]1CO1,-8426.834961,1
C1CC1CN1CC1,-7885.621094,1
C1N[C@H]1CN1CC1,-8322.085938,1
C1O[C@H]1C[C@H]1CO1,-9404.349609,1
C1O[C@H]1CN1CC1,-8863.133789,1
C1CC1OC1CC1,-8426.674805,1
C1[C@@H]2CC3(CC3)[C@H]12,-7416.094727,1
C1CC12C[C@H]1N[C@H]12,-7852.474121,1
C1CC12C[C@H]1O[C@H]12,-8393.545898,1
C1[C@H]2N1CC21CC1,-7852.473633,1
C1[C@@H]2OC3(CC3)[C@H]12,-8393.415039,1
C1N[C@@]12C[C@H]1N[C@H]12,-8288.977539,1
C1N[C@@]12C[C@H]1O[C@H]12,-8830.03125,1
C1[C@@H]2N1C[C@]21CN1,-8288.973633,1
C1[C@H]2C[C@]3(CO3)[C@@H]12,-8393.720703,1
C1O[C@@]12C[C@H]1N[C@H]12,-8830.032227,1
C1O[C@@]12C[C@H]1O[C@H]12,-9371.064453,1
C1[C@@H]2N1C[C@]21CO1,-8830.012695,1
C1=CC=CCC=C1,-7385.217285,1
C1=CCCCC=C1,-7417.840332,1
C1=CCOCC=C1,-8395.109375,1
C1=CCCC=CC1,-7417.603516,1
C1=CCOC=NC1,-8832.024414,1
C1=CCCOCC1,-8427.930664,1
C1=CCCCCC1,-7450.534668,1
C1=NCCCCO1,-8865.046875,1
C1=NCCOCO1,-9842.624023,1
C1=CCOCCC1,-8427.864258,1
C1=CCOCOC1,-9405.393555,1
C1CCCCCC1,-7483.324707,1
C1CCCOCC1,-8460.770508,1
C1CCOCOC1,-9438.431641,1
C1COCCOC1,-9438.0625,1
N=C1N[C@H]2CO[C@@H]12,-9267.9375,1
N=C1O[C@H]2CC[C@@H]12,-8831.719727,1
N=C1O[C@H]2CN[C@@H]12,-9267.96875,1
N=C1O[C@H]2CO[C@@H]12,-9808.946289,1
O=C1C[C@H]2CC[C@@H]12,-8395.007813,1
O=C1C[C@H]2CCN12,-8831.87207,1
O=C1C[C@H]2CO[C@@H]12,-9372.300781,1
O=C1C[C@H]2OC[C@@H]12,-9372.436523,1
O=C1CN2CC[C@@H]12,-8831.256836,1
O=C1N[C@H]2CC[C@@H]12,-8832.348633,1
O=C1N[C@H]2CO[C@@H]12,-9809.589844,1
O=C1O[C@H]2CC[C@@H]12,-9373.350586,0
O=C1O[C@H]2CN[C@@H]12,-9809.583008,0
O=C1O[C@H]2CO[C@@H]12,-10350.53027,0
C[C@H]1C[C@H]2CC[C@@H]12,-7449.425781,0
C[C@H]1C[C@H]2CO[C@@H]12,-8426.984375,0
C[C@H]1C[C@H]2OC[C@@H]12,-8426.927734,0
C[C@H]1O[C@H]2CC[C@H]21,-8427.070313,0
C[C@H]1O[C@H]2CO[C@H]21,-9404.547852,0
CN1C[C@H]2OC[C@H]21,-8863.213867,0
O[C@H]1C[C@H]2CC[C@@H]12,-8427.023438,0
O[C@H]1C[C@H]2CO[C@@H]12,-9404.402344,0
O[C@H]1C[C@H]2OC[C@@H]12,-9404.509766,0
O[C@H]1CN2CC[C@@H]12,-8863.311523,0
C#C[C@H]1C[C@H]2C[C@@H]12,-7382.909668,0
C#C[C@H]1C[C@H]2CN21,-7819.281738,0
C#C[C@H]1C[C@H]2N[C@@H]12,-7819.286133,0
C#C[C@H]1C[C@H]2O[C@@H]12,-8360.357422,0
C#C[C@H]1O[C@H]2C[C@@H]12,-8360.135742,0
N#C[C@H]1C[C@H]2C[C@@H]12,-7821.25,0
N#C[C@H]1C[C@H]2CN21,-8257.557617,0
N#C[C@H]1C[C@H]2N[C@@H]12,-8257.625,0
N#C[C@H]1C[C@H]2O[C@@H]12,-8798.662109,0
N#C[C@H]1CN2C[C@@H]12,-8257.579102,0
N#C[C@H]1N[C@H]2C[C@@H]12,-8257.423828,0
N#C[C@H]1O[C@H]2C[C@@H]12,-8798.379883,0
O=C[C@H]1C[C@H]2C[C@@H]12,-8394.583984,0
O=C[C@H]1C[C@H]2CN21,-8830.931641,0
O=C[C@H]1C[C@H]2N[C@@H]12,-8830.973633,0
O=C[C@H]1C[C@H]2O[C@@H]12,-9372.026367,0
O=C[C@H]1CN2C[C@@H]12,-8830.942383,0
O=C[C@H]1O[C@H]2C[C@@H]12,-9371.776367,0
O=CN1C[C@H]2C[C@H]21,-8831.665039,0
C/N=C1\O[C@H]2C[C@@H]12,-8831.150391,0
CC[C@H]1C[C@H]2C[C@@H]12,-7449.361328,0
CC[C@H]1C[C@H]2O[C@@H]12,-8426.888672,0
CC[C@H]1O[C@H]2C[C@H]21,-8426.769531,0
CO[C@H]1C[C@H]2C[C@@H]12,-8426.732422,0
CO[C@H]1C[C@H]2N[C@@H]12,-8863.05957,0
CO[C@H]1C[C@H]2O[C@@H]12,-9404.121094,0
CO[C@H]1CN2C[C@@H]12,-8863.091797,0
OC[C@H]1C[C@H]2C[C@@H]12,-8426.801758,0
OC[C@H]1C[C@H]2CN21,-8863.264648,0
OC[C@H]1C[C@H]2N[C@@H]12,-8863.251953,0
OC[C@H]1C[C@H]2O[C@@H]12,-9404.327148,0
OC[C@H]1CN2C[C@@H]12,-8863.182617,0
OC[C@H]1O[C@H]2C[C@@H]12,-9404.232422,0
C1=CC[C@H]2C[C@H]2C1,-7417.507324,0
C1=NC[C@@H]2C[C@@H]2O1,-8831.988281,0
C1=CC[C@H]2O[C@H]2C1,-8395.158203,0
C1=C[C@H]2C[C@H]2CC1,-7417.505371,0
C1=N[C@H]2C[C@H]2CO1,-8832.029297,0
C1=C[C@H]2C[C@H]2OC1,-8394.711914,0
C1=C[C@@H]2N[C@@H]2CC1,-7853.90625,0
C1=C[C@@H]2O[C@@H]2CC1,-8395.104492,0
C1CC[C@@H]2C[C@@H]2C1,-7450.256348,0
C1CO[C@H]2C[C@H]2C1,-8427.525391,0
C1C[C@@H]2C[C@@H]2CO1,-8427.647461,0
C1CN2C[C@H]2CO1,-8863.832031,0
C1OC[C@@H]2C[C@@H]2O1,-9405.004883,0
C1CO[C@@H]2C[C@@H]2O1,-9404.81543,0
C1C[C@H]2N[C@H]2CO1,-8864.158203,0
C1C[C@H]2O[C@H]2CO1,-9405.277344,0
C1CC[C@H]2O[C@H]2C1,-8427.989258,0
[CH]1CC[C@H]2CC[C]12,-7416.996094,0
[CH]1CO[C@H]2CC[C]12,-8394.333984,0
C1C[C@H]2COC2=N1,-8831.494141,0
[CH]1CC[C@@H]2OC[C]12,-8394.235352,0
C1=C[C@@H]2CC[C@@H]2C1,-7417.449707,0
C1=N[C@@H]2CC[C@@H]2O1,-8832.25,0
C1=C[C@@H]2OC[C@@H]2C1,-8394.916016,0
C1=C[C@H]2CO[C@H]2C1,-8394.962891,0
C1C[C@H]2CC[C@H]2C1,-7450.309082,0
C1C[C@H]2COC[C@@H]12,-8427.732422,0
C1C[C@H]2CC[C@H]2O1,-8427.802734,0
C1O[C@H]2CC[C@H]2O1,-9405.370117,0
C1C[C@H]2CO[C@H]2C1,-8427.74707,0
C1C[C@@H]2OC[C@@H]2O1,-9405.326172,0
C1OC[C@@H]2OC[C@H]12,-9405.089844,0
C[C@@H]1[C@@H]2C=CC[C@H]12,-7417.369141,0
C[C@@H]1[C@@H]2N=CO[C@@H]21,-8832.021484,0
O[C@H]1[C@H]2CC=C[C@@H]12,-8394.916992,0
O[C@@H]1[C@@H]2N=CO[C@@H]21,-9809.483398,0
C[C@@H]1[C@@H]2CCC[C@@H]21,-7450.172363,0
C[C@@H]1[C@@H]2OCC[C@H]12,-8427.553711,0
C[C@@H]1[C@@H]2COC[C@@H]21,-8427.677734,0
C[C@@H]1[C@@H]2OCO[C@@H]21,-9405.000977,0
CN1[C@@H]2COC[C@@H]21,-8863.938477,0
O[C@H]1[C@H]2CCC[C@@H]12,-8427.770508,0
O[C@H]1[C@H]2CCO[C@@H]12,-9405.120117,0
O[C@@H]1[C@@H]2COC[C@@H]21,-9405.238281,0
O[C@@H]1[C@@H]2OCO[C@@H]21,-10382.42188,0
C#C[C@H]1[C@H]2CC[C@@H]12,-7382.951172,0
C#C[C@H]1[C@H]2CCN12,-7819.310059,0
C#C[C@H]1[C@H]2CO[C@H]21,-8360.164063,0
N#C[C@H]1[C@H]2CC[C@@H]12,-7821.283691,0
N#C[C@H]1[C@H]2CCN12,-8257.576172,0
N#C[C@H]1[C@H]2CO[C@H]21,-8798.464844,0
O=C[C@H]1[C@H]2CC[C@@H]12,-8394.5625,0
O=C[C@H]1[C@H]2CCN12,-8830.914063,0
O=C[C@H]1[C@H]2CO[C@@H]12,-9371.831055,0
O=CN1[C@H]2CC[C@H]21,-8831.388672,0
CC[C@@H]1[C@@H]2CC[C@@H]21,-7449.325195,0
CC[C@H]1[C@H]2CO[C@@H]12,-8426.637695,0
CO[C@H]1[C@H]2CC[C@H]21,-8426.65625,0
CO[C@H]1[C@H]2CO[C@@H]12,-9403.876953,0
OC[C@H]1[C@H]2CC[C@@H]12,-8426.787109,0
OC[C@H]1[C@H]2CCN12,-8863.139648,0
OC[C@H]1[C@H]2CO[C@H]21,-9404.097656,0
C[C@@H]1[C@@H]2C(=O)C[C@H]12,-8395.026367,0
C[C@H]1[C@H]2CC(=O)N12,-8831.708984,0
C[C@H]1[C@H]2C(=O)CN12,-8831.350586,0
C[C@@H]1[C@@H]2C(=O)N[C@@H]21,-8832.023438,0
C[C@@H]1[C@@H]2C(=N)O[C@@H]21,-8831.401367,0
C[C@@H]1[C@@H]2C(=O)O[C@@H]21,-9373.010742,0
CN1[C@H]2CC(=O)[C@H]21,-8831.185547,0
O=C1C[C@@H]2[C@H](O)[C@H]12,-9372.587891,0
O=C1N[C@@H]2[C@H](O)[C@H]12,-9809.486328,0
N=C1O[C@H]2[C@@H]1[C@H]2O,-9808.876953,0
O=C1O[C@H]2[C@@H]1[C@H]2O,-10350.49219,0
C[C@H]1[C@H]2[C@@H](O)CN12,-8863.367188,0
C[C@@H]1[C@@H]2[C@H](C)C[C@H]12,-7449.321777,0
C[C@@H]1[C@@H]2[C@H](O)C[C@H]12,-8426.975586,0
C[C@@H]1O[C@@H]2[C@H](C)[C@H]12,-8426.77832,0
C[C@H]1C[C@@H]2[C@H]1[C@@H]2O,-8426.954102,0
C[C@H]1O[C@H]2[C@@H](O)[C@@H]12,-9404.369141,0
CN1[C@H]2C[C@@H](O)[C@H]21,-8863.240234,0
O[C@H]1[C@H]2C[C@@H](O)[C@@H]12,-9404.697266,0
O=C1C=C[C@H]2C[C@@H]12,-8363.025391,0
O=C1C=C[C@H]2CN12,-8799.666016,0
O=C1C=C[C@H]2N[C@@H]12,-8799.288086,0
O=C1C=C[C@H]2O[C@@H]12,-9340.209961,0
N=C1OC[C@H]2C[C@@H]12,-8832.391602,0
N=C1OC[C@H]2CN12,-9268.775391,0
N=C1OC[C@H]2N[C@@H]12,-9268.765625,0
N=C1OC[C@H]2O[C@@H]12,-9809.767578,0
O=C1CC[C@H]2C[C@@H]12,-8395.873047,0
O=C1CC[C@H]2CN12,-8832.422852,0
O=C1CC[C@H]2N[C@@H]12,-8832.293945,0
O=C1CC[C@H]2O[C@@H]12,-9373.306641,0
O=C1CCN2C[C@@H]12,-8832.143555,0
O=C1CO[C@H]2C[C@@H]12,-9373.063477,0
O=C1NC[C@H]2C[C@@H]12,-8833.087891,0
O=C1NC[C@H]2CN12,-9269.569336,0
O=C1NC[C@H]2N[C@@H]12,-9269.456055,0
O=C1NC[C@H]2O[C@@H]12,-9810.451172,0
O=C1OC[C@H]2C[C@@H]12,-9373.947266,0
O=C1OC[C@H]2CN12,-9810.395508,0
O=C1OC[C@H]2N[C@@H]12,-9810.28125,0
O=C1OC[C@H]2O[C@@H]12,-10351.24805,0
CC1=CC[C@H]2C[C@@H]12,-7417.551758,0
CC1=CC[C@H]2N[C@@H]12,-7853.980469,0
CC1=CC[C@H]2O[C@@H]12,-8395.042969,0
NC1=NC[C@H]2O[C@@H]12,-9268.894531,0
C[C@H]1C=C[C@H]2C[C@H]21,-7417.356934,0
C[C@H]1C=C[C@H]2N[C@@H]12,-7853.801758,0
C[C@H]1C=C[C@H]2O[C@@H]12,-8394.868164,0
O[C@H]1C=C[C@H]2C[C@@H]12,-8394.891602,0
O[C@H]1C=C[C@H]2N[C@@H]12,-8831.385742,0
O[C@H]1C=C[C@H]2O[C@@H]12,-9372.380859,0
C[C@H]1CC[C@H]2C[C@@H]12,-7450.30127,0
C[C@H]1CC[C@H]2O[C@@H]12,-8427.949219,0
C[C@H]1CO[C@H]2C[C@H]21,-8427.591797,0
C[C@H]1OC[C@H]2C[C@H]21,-8427.838867,0
C[C@H]1OC[C@H]2N[C@H]21,-8864.276367,0
C[C@H]1OC[C@H]2O[C@@H]12,-9405.334961,0
O[C@H]1CC[C@H]2C[C@@H]12,-8427.861328,0
O[C@H]1CC[C@H]2N[C@@H]12,-8864.433594,0
O[C@H]1CC[C@H]2O[C@@H]12,-9405.481445,0
O[C@H]1CCN2C[C@@H]12,-8864.142578,0
O[C@H]1CO[C@H]2C[C@H]21,-9405.117188,0
O=C1[C@@H]2C=C[C@H]1C2,-8362.152344,0
O=C1[C@@H]2C=C[C@H]1N2,-8798.556641,0
O=C1[C@@H]2C=C[C@H]1O2,-9339.448242,0
O=C1[C@H]2CC[C@@H]1C2,-8395.388672,0
O=C1[C@@H]2CO[C@H]1C2,-9372.535156,0
O=C1[C@@H]2CC[C@H]1N2,-8831.811523,0
O=C1[C@@H]2CC[C@H]1O2,-9372.709961,0
C[C@@H]1[C@H]2C=C[C@@H]1C2,-7416.446289,0
C[C@H]1[C@@H]2C=C[C@H]1O2,-8393.848633,0
CN1[C@@H]2C=C[C@H]1C2,-7852.484375,0
O[C@H]1[C@@H]2C=C[C@H]1C2,-8394.105469,0
O[C@H]1[C@@H]2C=C[C@H]1N2,-8830.713867,0
O[C@H]1[C@@H]2C=C[C@H]1O2,-9371.568359,0
C[C@@H]1[C@H]2CC[C@@H]1C2,-7449.919434,0
C[C@@H]1[C@@H]2C[C@H]1CO2,-8427.238281,0
C[C@@H]1[C@@H]2CC[C@H]1O2,-8427.424805,0
O[C@@H]1[C@H]2CC[C@@H]1C2,-8427.451172,0
O[C@H]1[C@@H]2CO[C@H]1C2,-9404.787109,0
O[C@@H]1[C@@H]2CC[C@H]1O2,-9405.069336,0
C[C@@]12[C@H]3C[C@@H]1C[C@H]32,-7416.14209,0
C[C@]12[C@@H]3C[C@H]1N2C3,-7852.637695,0
C[C@]12[C@@H]3C[C@H]1[C@H]2O3,-8393.387695,0
C[C@]12[C@@H]3CN1C[C@@H]32,-7852.333008,0
O[C@@]12[C@H]3C[C@@H]1C[C@H]32,-8393.548828,0
O[C@]12[C@@H]3C[C@H]1[C@H]2O3,-9370.811523,0
C[C@@]12[C@@H]3[C@H]4[C@@H]([C@@H]31)N42,-7818.336914,0
C[C@@]12[C@H]3[C@H]4[C@@H]1N4[C@H]32,-7818.252441,0
C[C@]12[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-7381.702148,0
C[C@@]12[C@@H]3[C@H]4[C@@H]3N1[C@H]42,-7818.334473,0
O[C@@]12[C@H]3[C@H]4[C@@H]1N4[C@H]32,-8795.69043,0
O[C@]12[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-8359.169922,0
C1[C@@H]2C[C@@H]3[C@H]1C[C@H]23,-7416.502441,0
C1[C@@H]2O[C@@H]3[C@H]1C[C@H]23,-8393.986328,0
C1[C@H]2N[C@@H]3[C@H]2O[C@H]13,-8830.337891,0
C1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-9371.416992,0
C1[C@H]2[C@@H]3C[C@H]2O[C@H]13,-8393.957031,0
C1C2C[C@H]3[C@@H]1[C@H]3C2,-7417.804688,0
C1[C@H]2[C@H]3C[C@@H]1CN23,-7854.278809,0
C1[C@@H]2[C@@H]3O[C@H]1C[C@H]23,-8395.162109,0
C1[C@H]2O[C@H]3[C@@H]1[C@H]3O2,-9372.612305,0
C#C[C@H]1[C@H]2C[C@@H]1C2,-7382.341797,0
C#C[C@@H]1[C@@H]2C[C@H]1O2,-8359.512695,0
C#C[C@H]1C2CN1C2,-7818.318848,0
N#C[C@H]1[C@H]2C[C@@H]1C2,-7820.671875,0
N#C[C@@H]1[C@@H]2C[C@H]1N2,-8256.918945,0
N#C[C@@H]1[C@@H]2C[C@H]1O2,-8797.788086,0
N#C[C@H]1C2CN1C2,-8256.581055,0
O=C[C@H]1[C@H]2C[C@@H]1C2,-8393.914063,0
O=C[C@@H]1[C@@H]2C[C@H]1O2,-9371.064453,0
O=C[C@H]1C2CN1C2,-8829.862305,0
O=CN1[C@H]2C[C@@H]1C2,-8830.714844,0
CC[C@H]1[C@H]2C[C@@H]1C2,-7448.726563,0
CC[C@@H]1[C@@H]2C[C@H]1O2,-8425.933594,0
CO[C@H]1[C@H]2C[C@@H]1C2,-8426.152344,0
CO[C@@H]1[C@@H]2C[C@H]1O2,-9403.324219,0
OC[C@H]1[C@H]2C[C@@H]1C2,-8426.145508,0
OC[C@@H]1[C@@H]2C[C@H]1O2,-9403.333008,0
OC[C@H]1C2CN1C2,-8862.261719,0
C1CC(C2CC2)C1,-7449.422363,0
C1C[C@H](C2CC2)O1,-8426.946289,0
C1CC1C1COC1,-8426.799805,0
C1CC(N2CC2)C1,-7885.706543,0
C1OCC1N1CC1,-8863.041992,0
C1C[C@H]([C@H]2CN2)O1,-8863.388672,0
C1CC([C@H]2CO2)C1,-8426.918945,0
C1C[C@H]([C@H]2CO2)O1,-9404.433594,0
C1OCC1[C@H]1CO1,-9404.273438,0
C1CC12[C@H]1C[C@@H]2C1,-7415.39502,0
C1[C@@H]2O[C@H]1C21CC1,-8392.52832,0
C1[C@@H]2O[C@H]1[C@]21CN1,-8829.033203,0
C1O[C@]12[C@@H]1C[C@H]2C1,-8393.020508,0
C1[C@@H]2O[C@H]1[C@]21CO1,-9370.063477,0
C[C@H]1[C@H]2[C@@H]3C[C@H]2[C@H]13,-7415.349121,0
C[C@H]1[C@H]2[C@@H]3C[C@H]2N13,-7851.644043,0
