atomic_number,logtest,ldalabel,gnumarker,gnucolor
1,-0.07568937,12,15,9699539
1,-0.017775505,12,15,9699539
1,-0.032885488,12,15,9699539
1,-0.098586403,12,15,9699539
1,-0.024833714,10,2,4734347
1,-0.032024359,40,5,16752762
1,-0.011325789,10,2,4734347
1,-0.021697641,40,5,16752762
1,-0.001812312,10,2,4734347
1,-0.02642882,40,5,16752762
8,0.065596499,25,5,5597999
6,-0.000395377,10,2,6591981
8,0.07943545,1,7,16747520
6,-0.011627876,9,11,35723
6,0.064427519,9,11,35723
8,0.083739466,4,15,3978097
6,0.036322394,9,11,35723
8,0.060389496,4,15,3978097
6,0.052819202,9,11,35723
8,0.078255015,4,15,3978097
6,-0.00838887,23,3,6737322
8,-0.030364126,8,5,6266528
8,-0.05852909,18,15,16738740
1,-0.025702121,57,2,15794160
1,0.07070768,11,3,1644912
1,0.009036285,10,2,4734347
1,0.022061719,10,2,4734347
1,-0.026719425,40,5,16752762
1,0.015087411,10,2,4734347
1,-0.051994028,40,5,16752762
1,0.010456411,10,2,4734347
1,-0.017891419,40,5,16752762
1,-0.02581443,46,1,14381203
6,-0.157415564,3,1,3329330
6,-0.221376227,1,7,10025880
6,-0.16514897,3,1,3329330
6,-0.185995662,18,13,9419919
6,-0.1287616,19,5,32768
6,-0.129306821,19,5,32768
6,-0.109515221,18,13,9419919
6,-0.133090195,3,1,3329330
6,-0.130970723,19,5,32768
6,-0.12047222,19,5,32768
1,0.00219492,1,7,10025880
1,-0.020520571,1,7,10025880
1,-0.140142112,1,7,10025880
1,-0.126054821,8,7,3100495
1,-0.101571495,1,7,10025880
1,-0.106026753,1,7,10025880
1,-0.025875181,1,7,10025880
1,-0.050963005,12,15,9699539
1,-0.100754248,12,15,9699539
1,-0.147437434,1,7,10025880
1,-0.139784014,1,7,10025880
1,-0.15308023,1,7,10025880
1,-0.058689434,12,15,9699539
1,-0.119480328,12,15,9699539
6,0.041150664,3,1,3329330
6,-0.040153343,1,7,10025880
6,-0.05219999,3,1,3329330
6,-0.017999441,2,5,10145074
6,0.007526327,11,3,1644912
7,0.199206958,2,11,16776960
6,0.028989979,23,3,6737322
8,-0.004869149,8,5,6266528
8,-0.093986955,18,15,16738740
1,-0.020636326,1,7,10025880
1,-0.027481206,1,7,10025880
1,-0.043649885,1,7,10025880
1,-0.070045339,8,7,3100495
1,-0.025122884,1,7,10025880
1,-0.101124204,1,7,10025880
1,-0.027343945,1,7,10025880
1,0.036550648,4,9,11529966
1,-0.038329334,4,9,11529966
1,0.010858538,9,11,35723
1,-0.01886905,23,3,3468991
1,-0.036593157,23,3,3468991
1,0.019176254,46,1,14381203
6,-0.146455936,19,5,32768
6,-0.13063976,19,5,32768
6,-0.143699326,19,5,32768
6,-0.164013814,18,13,9419919
6,-0.147275849,19,5,32768
6,-0.16310441,19,5,32768
6,-0.10898234,22,5,3100495
8,-0.198744912,15,11,16758465
6,-0.177525535,18,13,9419919
6,-0.121894399,19,5,32768
6,-0.167927829,19,5,32768
6,-0.14885706,19,5,32768
6,-0.137871816,19,5,32768
6,-0.131188732,19,5,32768
1,-0.082123405,12,15,9699539
1,-0.08077477,12,15,9699539
1,-0.125004067,12,15,9699539
1,-0.16636792,12,15,9699539
1,-0.101374395,12,15,9699539
1,-0.174706505,12,15,9699539
1,-0.098462198,12,15,9699539
1,-0.085886083,12,15,9699539
1,-0.081325693,12,15,9699539
1,-0.121802045,12,15,9699539
7,0.007445974,2,11,16776960
6,-0.008269389,11,3,1644912
6,-0.067143341,2,5,10145074
6,-0.13643815,18,13,9419919
6,-0.118361749,19,5,32768
6,-0.116699102,19,5,32768
6,-0.097187039,19,5,32768
6,-0.087567736,19,5,32768
6,-0.068257558,22,5,3100495
8,0.015055391,7,2,11393254
6,-0.040601689,23,3,6737322
8,-0.017575711,8,5,6266528
8,-0.128082359,18,15,16738740
1,-0.039242327,23,3,3468991
1,-0.043728353,23,3,3468991
1,-0.051450238,9,11,35723
1,-0.131669981,4,9,11529966
1,-0.097449954,4,9,11529966
1,-0.045573837,12,15,9699539
1,-0.041429916,12,15,9699539
1,-0.026313816,12,15,9699539
1,-0.041831826,12,15,9699539
1,-0.068807402,44,7,16738740
1,0.017773648,46,1,14381203
6,-0.049222505,3,1,3329330
6,-0.006911767,9,11,35723
8,-0.002811157,1,7,16747520
6,-0.033770679,10,2,6591981
8,-0.008028697,1,7,16747520
6,-0.017688514,9,11,35723
6,-0.026014542,9,11,35723
8,0.034043022,4,15,3978097
6,-0.023526783,9,11,35723
8,0.039247868,4,15,3978097
6,-0.023386815,9,11,35723
6,-0.046033026,5,1,11529966
8,0.054502272,5,9,10025880
8,-0.003459738,1,7,16747520
6,-0.033775407,10,2,6591981
8,-0.099718443,1,7,16747520
6,-0.093073704,22,5,3100495
6,-0.067862663,19,5,32768
6,-0.130582476,22,5,3100495
8,-0.081347452,7,2,11393254
6,-0.054628057,18,13,9419919
6,-0.033770679,22,5,3100495
8,-0.103686719,15,11,16758465
6,-0.071874731,2,5,10145074
6,-0.068571823,9,11,35723
8,-0.109873845,1,7,16747520
6,-0.127801398,22,5,3100495
6,-0.071994191,19,5,32768
6,-0.067665476,18,13,9419919
6,-0.078248125,19,5,32768
6,-0.063212454,19,5,32768
6,-0.126930541,22,5,3100495
8,-0.061838607,7,2,11393254
6,-0.069603777,19,5,32768
6,-0.079144478,19,5,32768
6,-0.032526798,9,11,35723
8,0.001562976,4,15,3978097
6,-0.017576234,9,11,35723
8,0.016364343,4,15,3978097
6,-0.026948645,9,11,35723
8,0.040378275,4,15,3978097
1,-0.039970076,1,7,10025880
1,-0.049502503,1,7,10025880
1,-0.043650602,1,7,10025880
1,-0.008310434,10,2,4734347
1,-0.001668131,11,3,1644912
1,-0.017862238,10,2,4734347
1,0.001483301,10,2,4734347
1,-0.029877714,40,5,16752762
1,0.001077445,10,2,4734347
1,-0.021885912,40,5,16752762
1,-0.002050874,10,2,4734347
1,-0.022648932,6,3,9109643
1,-0.026804435,6,3,9109643
1,-0.020285948,43,13,16758465
1,0.02392952,11,3,1644912
1,-0.048433201,12,15,9699539
1,-0.033662347,44,7,16738740
1,-0.034415614,4,9,11529966
1,-0.039989837,4,9,11529966
1,-0.047229038,10,2,4734347
1,-0.061056502,12,15,9699539
1,-0.089659434,12,15,9699539
1,-0.055207166,12,15,9699539
1,-0.029621882,44,7,16738740
1,-0.05228632,12,15,9699539
1,-0.081497696,12,15,9699539
1,-0.002473387,10,2,4734347
1,-0.02301553,40,5,16752762
1,-0.016562177,10,2,4734347
1,-0.02073047,40,5,16752762
1,0.016492688,10,2,4734347
1,-0.020676879,40,5,16752762
7,0.27560884,3,1,6737322
6,-0.011968587,6,3,9109643
6,0.007423989,9,11,35723
8,0.133350228,4,15,3978097
6,-0.061906122,2,5,10145074
6,-0.081641629,2,5,10145074
6,-0.005433262,11,3,1644912
7,0.183026969,2,11,16776960
6,-0.009702906,23,3,6737322
8,0.002284565,8,5,6266528
8,-0.060074371,18,15,16738740
1,-0.042248215,24,5,16768685
1,-0.029540551,24,5,16768685
1,-0.024051654,5,1,3978097
1,0.005427306,5,1,3978097
1,0.003527098,10,2,4734347
1,-0.015236045,40,5,16752762
1,-0.042048876,4,9,11529966
1,-0.028859693,4,9,11529966
1,-0.026127134,4,9,11529966
1,-0.064780711,4,9,11529966
1,-0.05314611,9,11,35723
1,-0.02643616,23,3,3468991
1,-0.044219211,23,3,3468991
1,-0.040898973,46,1,14381203
8,0.086667084,5,9,10025880
6,-0.056803379,5,1,11529966
6,0.000575999,9,11,35723
8,0.071546012,4,15,3978097
6,0.046039171,9,11,35723
8,0.085197743,4,15,3978097
6,0.009555895,2,5,10145074
6,0.045276559,9,11,35723
8,0.045606261,4,15,3978097
6,-0.0109587,23,3,6737322
8,-0.035847496,8,5,6266528
8,-0.095342116,18,15,16738740
1,-0.004980432,43,13,16758465
1,-0.018309015,6,3,9109643
1,-0.035421802,6,3,9109643
1,-0.008310694,10,2,4734347
1,0.002469266,40,5,16752762
1,-0.039053197,10,2,4734347
1,-0.025090651,40,5,16752762
1,0.005054556,4,9,11529966
1,0.002366128,4,9,11529966
1,-0.039897238,10,2,4734347
1,-0.010065909,40,5,16752762
1,-0.035608561,46,1,14381203
8,0.040485944,4,15,3978097
6,-0.006802632,9,11,35723
6,-0.093858212,2,5,10145074
6,-0.137132972,18,13,9419919
6,-0.124999096,19,5,32768
6,-0.137286901,19,5,32768
6,-0.118750086,19,5,32768
6,-0.145555343,19,5,32768
6,-0.108840763,19,5,32768
6,-0.059909833,23,3,6737322
8,-0.020024618,8,5,6266528
8,-0.129803565,18,15,16738740
1,-0.007727157,40,5,16752762
1,-0.055398888,10,2,4734347
1,-0.084359259,4,9,11529966
1,-0.105926372,4,9,11529966
1,-0.075056231,12,15,9699539
1,-0.063849278,12,15,9699539
1,-0.019044628,12,15,9699539
1,-0.035564482,12,15,9699539
1,-0.035438659,12,15,9699539
1,-0.050083688,46,1,14381203
6,-0.102854746,1,7,10025880
6,-0.071523835,2,5,10145074
6,-0.126342693,2,5,10145074
6,-0.124532881,1,7,10025880
6,-0.094959592,18,13,9419919
6,-0.050191191,2,5,10145074
6,-0.105542937,2,5,10145074
6,-0.073188072,2,5,10145074
6,-0.126988378,0,13,2263842
6,-0.112566107,3,1,3329330
6,-0.090757325,19,5,32768
6,-0.082507156,19,5,32768
6,-0.132236901,18,13,9419919
6,-0.052936869,2,5,10145074
6,-0.029689167,9,11,35723
8,0.0401725,4,15,3978097
6,-0.051386021,2,5,10145074
6,-0.070132314,2,5,10145074
6,-0.110070346,18,13,9419919
6,-0.164364004,49,5,16774638
6,-0.073449338,1,7,10025880
6,-0.198972784,3,1,3329330
6,-0.12202378,19,5,32768
6,-0.100164749,19,5,32768
6,-0.066847837,1,7,10025880
6,-0.103895381,3,1,3329330
6,-0.10119833,1,7,10025880
6,-0.070162085,3,1,3329330
6,-0.094167778,3,1,3329330
1,-0.070288068,8,7,3100495
1,-0.066229994,4,9,11529966
1,-0.058456257,4,9,11529966
1,-0.088566329,4,9,11529966
1,-0.074637203,4,9,11529966
1,-0.056550897,8,7,3100495
1,-0.060985033,4,9,11529966
1,-0.082071851,4,9,11529966
1,-0.076804516,4,9,11529966
1,-0.057863373,4,9,11529966
1,-0.056708429,4,9,11529966
1,-0.048002035,4,9,11529966
1,-0.095975352,1,7,10025880
1,-0.033971505,1,7,10025880
1,-0.091790687,1,7,10025880
1,-0.096918128,12,15,9699539
1,-0.109896279,12,15,9699539
1,-0.063175613,4,9,11529966
1,-0.053306143,4,9,11529966
1,-0.037898788,10,2,4734347
1,-0.023855994,40,5,16752762
1,-0.019348564,4,9,11529966
1,-0.040070463,4,9,11529966
1,-0.06137273,4,9,11529966
1,-0.06961716,4,9,11529966
1,-0.054753421,56,7,7048739
1,-0.076703026,56,7,7048739
1,-0.054055508,8,7,3100495
1,-0.063099104,1,7,10025880
1,-0.068686282,1,7,10025880
1,-0.055717455,1,7,10025880
1,-0.057623026,12,15,9699539
1,-0.105078726,12,15,9699539
1,-0.071245439,8,7,3100495
1,-0.048230839,1,7,10025880
1,-0.085073736,1,7,10025880
1,-0.057191066,1,7,10025880
1,-0.077399073,8,7,3100495
1,-0.059889942,1,7,10025880
1,-0.063764179,1,7,10025880
1,-0.058030074,1,7,10025880
1,-0.068628838,1,7,10025880
1,-0.064215145,1,7,10025880
1,-0.044104635,1,7,10025880
6,-0.086453052,8,7,8388736
7,-0.141657995,15,11,16758465
6,-0.114344521,34,15,14381203
7,-0.085346335,18,15,16738740
6,-0.093888881,28,7,16738740
6,-0.082794184,33,1,8087790
6,-0.064229268,2,5,10145074
6,-0.0679966,11,3,1644912
7,-0.064282838,12,7,15787660
6,-0.057266938,26,1,16766720
8,-0.08178691,17,3,16716947
6,-0.038840673,2,5,10145074
6,-0.013193593,6,3,9109643
7,0.12308217,3,1,6737322
6,-0.077105245,23,3,6737322
8,-0.05680427,8,5,6266528
8,-0.131623511,18,15,16738740
1,-0.000375289,3,1,3329330
1,0.000397242,3,1,3329330
1,-0.096896778,3,1,3329330
1,0.021928312,16,1,9055202
1,0.046063966,14,5,41690
1,-0.06689332,4,9,11529966
1,-0.100985851,4,9,11529966
1,-0.05711311,9,11,35723
1,-0.114685014,32,13,16753920
1,-0.045875468,4,9,11529966
1,-0.039255877,4,9,11529966
1,-0.031738046,5,1,3978097
1,-0.038267949,5,1,3978097
1,-0.027291201,24,5,16768685
1,-0.054260301,24,5,16768685
1,-0.052363311,46,1,14381203
7,0.314850225,3,1,6737322
6,-0.025982463,6,3,9109643
6,-0.021402534,2,5,10145074
6,-0.020471519,2,5,10145074
6,-0.043906597,2,5,10145074
6,0.025659628,23,3,6737322
8,0.042702448,8,5,6266528
8,-0.081393713,18,15,16738740
1,-0.040561315,24,5,16768685
1,-0.025528129,24,5,16768685
1,0.019974274,5,1,3978097
1,0.073814012,5,1,3978097
1,0.004891206,4,9,11529966
1,-0.019864986,4,9,11529966
1,0.030884079,4,9,11529966
1,-0.03480092,4,9,11529966
1,-0.014646772,4,9,11529966
1,-0.013164858,4,9,11529966
1,0.048453376,46,1,14381203
8,0.091135942,4,15,3978097
6,0.074559274,9,11,35723
6,-0.005315065,5,1,11529966
8,0.072503846,1,7,16747520
6,0.112959401,10,2,6591981
8,0.083694727,25,5,5597999
6,0.077232076,9,11,35723
8,0.072934954,4,15,3978097
6,0.126468644,9,11,35723
8,0.091955363,4,15,3978097
1,0.007367492,40,5,16752762
1,0.021487018,10,2,4734347
1,0.087289268,6,3,9109643
1,0.014541564,6,3,9109643
1,0.076783051,11,3,1644912
1,-0.019018317,57,2,15794160
1,0.123927888,10,2,4734347
1,-0.025226857,40,5,16752762
1,0.065495343,10,2,4734347
1,-0.005932738,40,5,16752762
8,-0.048963214,8,5,6266528
6,-0.089603926,23,3,6737322
8,-0.172124992,18,15,16738740
6,-0.111491242,33,1,8087790
7,-0.071284566,18,15,16738740
6,-0.18283548,33,1,8087790
6,-0.112923043,22,5,3100495
8,-0.080480683,7,2,11393254
6,-0.104026795,19,5,32768
6,-0.105516201,19,5,32768
6,-0.130844522,19,5,32768
6,-0.134440455,18,13,9419919
6,-0.108981056,22,5,3100495
8,-0.098473141,7,2,11393254
6,-0.062878923,19,5,32768
1,-0.046351756,46,1,14381203
1,-0.057750417,44,7,16738740
1,-0.089549037,12,15,9699539
1,-0.06897896,12,15,9699539
1,-0.090514667,12,15,9699539
1,-0.05756635,44,7,16738740
1,-0.109555537,12,15,9699539
6,-0.10253729,19,5,32768
6,-0.141832634,19,5,32768
6,-0.094211875,1,7,10025880
6,-0.142465386,3,1,3329330
6,-0.123042027,1,7,10025880
6,-0.092012611,2,5,10145074
6,-0.11943927,2,5,10145074
6,-0.128696616,1,7,10025880
6,-0.120028635,1,7,10025880
6,-0.102448531,2,5,10145074
6,-0.134521072,19,5,32768
6,-0.102427136,18,13,9419919
6,-0.083537531,2,5,10145074
6,-0.012289026,9,11,35723
8,0.03223132,4,15,3978097
6,-0.065859772,2,5,10145074
6,-0.06688964,2,5,10145074
6,-0.168993065,0,13,2263842
6,-0.13010157,3,1,3329330
6,-0.137715979,1,7,10025880
6,-0.127084371,2,5,10145074
6,-0.135903503,2,5,10145074
6,-0.130058407,0,13,2263842
6,-0.138612258,3,1,3329330
6,-0.122764243,1,7,10025880
6,-0.123247172,2,5,10145074
6,-0.122702848,3,1,3329330
6,-0.11828873,1,7,10025880
6,-0.141226149,3,1,3329330
6,-0.118787296,3,1,3329330
1,-0.056697959,12,15,9699539
1,-0.068355096,12,15,9699539
1,-0.062796498,8,7,3100495
1,-0.052663736,1,7,10025880
1,-0.063510758,1,7,10025880
1,-0.068924208,1,7,10025880
1,-0.106041225,8,7,3100495
1,-0.076167121,4,9,11529966
1,-0.076631944,4,9,11529966
1,-0.075239438,4,9,11529966
1,-0.067282642,4,9,11529966
1,-0.133606127,8,7,3100495
1,-0.082396926,8,7,3100495
1,-0.10194361,4,9,11529966
1,-0.098134475,4,9,11529966
1,-0.072828935,12,15,9699539
1,-0.055965532,4,9,11529966
1,-0.050673386,4,9,11529966
1,-0.022171646,10,2,4734347
1,-0.02192668,40,5,16752762
1,-0.040432368,4,9,11529966
1,-0.033624956,4,9,11529966
1,-0.068562586,4,9,11529966
1,-0.060594678,4,9,11529966
1,-0.078546335,1,7,10025880
1,-0.059819324,1,7,10025880
1,-0.04944228,1,7,10025880
1,-0.079500877,8,7,3100495
1,-0.079711102,4,9,11529966
1,-0.066776909,4,9,11529966
1,-0.067101778,4,9,11529966
1,-0.077756262,4,9,11529966
1,-0.08554385,1,7,10025880
1,-0.067505751,1,7,10025880
1,-0.074402055,1,7,10025880
1,-0.143928066,8,7,3100495
1,-0.074271639,4,9,11529966
1,-0.091545858,4,9,11529966
1,-0.069420708,1,7,10025880
1,-0.076366716,1,7,10025880
1,-0.064309212,1,7,10025880
1,-0.098959431,8,7,3100495
1,-0.108622403,1,7,10025880
1,-0.054964297,1,7,10025880
1,-0.063682247,1,7,10025880
1,-0.075291423,1,7,10025880
1,-0.102803039,1,7,10025880
1,-0.086264815,1,7,10025880
6,-0.116069911,19,5,32768
6,-0.110760403,19,5,32768
6,-0.086689089,19,5,32768
6,-0.09538102,18,13,9419919
6,-0.106432765,19,5,32768
6,-0.123329432,19,5,32768
6,-0.059011813,5,1,11529966
8,-0.083853822,1,7,16747520
6,-0.050145346,23,3,6737322
8,-0.10670174,18,15,16738740
6,-0.13960416,3,1,3329330
1,-0.048200565,12,15,9699539
1,-0.021535824,12,15,9699539
1,-0.187503854,12,15,9699539
1,-0.04607663,12,15,9699539
1,-0.046138359,12,15,9699539
1,-0.155538916,6,3,9109643
1,-0.128155104,6,3,9109643
1,0.008706834,1,7,10025880
1,-0.064526666,1,7,10025880
1,-0.060953632,1,7,10025880
8,0.121696101,5,9,10025880
6,-0.033094357,5,1,11529966
6,-0.028111129,9,11,35723
8,-0.019093112,1,7,16747520
6,0.023320982,44,2,16119260
6,-0.025178948,9,11,35723
8,-0.025210989,4,15,3978097
6,-0.014604331,9,11,35723
8,0.043569658,4,15,3978097
7,-0.088871391,15,11,16758465
6,-0.119709823,34,15,14381203
7,-0.117676964,18,15,16738740
6,-0.061219526,33,1,8087790
6,-0.076033406,27,3,16711935
7,-0.158714082,18,15,16738740
6,-0.287377218,29,11,16716947
8,-0.074436538,11,3,6591981
7,-0.162947861,18,15,16738740
6,-0.104476097,26,1,16766720
8,-0.079723538,9,13,8900346
1,-0.006451667,43,13,16758465
1,-0.030281043,6,3,9109643
1,-0.007052755,6,3,9109643
1,-0.01522996,10,2,4734347
1,-0.038198558,55,9,16121850
1,-0.069847661,10,2,4734347
1,-0.026924889,40,5,16752762
1,0.017052599,10,2,4734347
1,-0.023755831,40,5,16752762
1,0.07192496,16,1,9055202
1,-0.035782852,48,13,15631086
1,-0.047027106,45,2,16716947
8,0.136828024,5,9,10025880
6,0.1359155,5,1,11529966
6,0.04496754,2,5,10145074
6,0.119828166,23,3,6737322
8,0.05722151,8,5,6266528
8,-0.055385654,18,15,16738740
1,0.006250825,43,13,16758465
1,0.064854185,6,3,9109643
1,0.065541977,6,3,9109643
1,0.054994369,4,9,11529966
1,0.054192649,4,9,11529966
1,0.032038346,46,1,14381203
7,-0.048831707,2,11,16776960
6,-0.051439966,11,3,1644912
6,-0.081289125,2,5,10145074
6,-0.037354529,22,5,3100495
8,-0.126066513,15,11,16758465
6,-0.130099392,18,13,9419919
6,-0.097614104,19,5,32768
6,-0.136651113,19,5,32768
6,-0.114269507,19,5,32768
6,-0.087634977,19,5,32768
6,-0.116919714,33,1,8087790
7,-0.08031613,4,15,3978097
6,-0.073505045,23,3,6737322
8,-0.007154982,8,5,6266528
8,-0.097017516,18,15,16738740
1,-0.049806884,23,3,3468991
1,-0.038684067,23,3,3468991
1,-0.05096367,9,11,35723
1,-0.050797767,4,9,11529966
1,-0.063311795,4,9,11529966
1,-0.147054107,12,15,9699539
1,-0.054229029,12,15,9699539
1,-0.057923823,12,15,9699539
1,-0.053572047,12,15,9699539
1,-0.047115713,25,9,16776960
1,-0.026129555,25,9,16776960
1,-0.027801221,46,1,14381203
6,-0.12686431,19,5,32768
6,-0.131376509,19,5,32768
6,-0.118823428,19,5,32768
6,-0.164281922,18,13,9419919
6,-0.154347277,19,5,32768
6,-0.144444886,19,5,32768
6,-0.132748552,2,5,10145074
6,-0.165935856,5,1,11529966
8,-0.096241304,1,7,16747520
6,-0.073811361,23,3,6737322
8,-0.103038631,18,15,16738740
6,-0.179609533,3,1,3329330
1,-0.010594927,12,15,9699539
1,-0.023404547,12,15,9699539
1,-0.082046692,12,15,9699539
1,-0.113418592,12,15,9699539
1,-0.050979685,12,15,9699539
1,-0.125480577,4,9,11529966
1,-0.102531193,4,9,11529966
1,-0.106595508,6,3,9109643
1,-0.076872218,6,3,9109643
1,-0.040170737,1,7,10025880
1,-0.062482149,1,7,10025880
1,-0.103362987,1,7,10025880
6,-0.195822618,8,7,8388736
7,-0.134796165,25,2,8421376
6,-0.132693471,8,7,8388736
6,-0.144326112,8,7,8388736
6,-0.120806594,6,3,9109643
6,-0.000949429,23,3,6737322
8,-0.131593274,18,15,16738740
8,-0.165941713,18,15,16738740
1,0.018575378,3,1,3329330
1,-0.026155277,3,1,3329330
1,0.014503162,3,1,3329330
1,-0.047183794,3,1,3329330
1,0.055929822,3,1,3329330
1,-0.093294336,3,1,3329330
1,-0.081801394,3,1,3329330
1,-0.004422324,3,1,3329330
1,-0.066165519,3,1,3329330
1,0.059170197,5,1,3978097
1,0.063927027,5,1,3978097
8,0.048744209,4,15,3978097
6,-0.040881639,9,11,35723
6,-0.068317372,23,3,6737322
8,-0.054747846,8,5,6266528
8,-0.122058936,18,15,16738740
6,-0.127190762,18,13,9419919
6,-0.088328279,19,5,32768
6,-0.079943651,19,5,32768
6,-0.085179276,22,5,3100495
8,-0.030571848,7,2,11393254
6,-0.068189082,22,5,3100495
8,-0.04406772,7,2,11393254
6,-0.068027032,19,5,32768
1,0.059200266,40,5,16752762
1,-0.105492173,10,2,4734347
1,-0.04708326,46,1,14381203
1,-0.059935645,12,15,9699539
1,-0.045901014,12,15,9699539
1,-0.035069832,44,7,16738740
1,-0.057676761,44,7,16738740
1,-0.068687383,12,15,9699539
8,0.074219112,5,9,10025880
6,-0.051971179,5,1,11529966
6,0.151475213,17,3,2142890
8,0.039715519,26,9,3100495
8,0.055942,1,7,16747520
6,0.036777925,5,1,11529966
6,0.047277834,9,11,35723
8,0.083309213,4,15,3978097
6,0.061999034,9,11,35723
8,0.093215843,4,15,3978097
6,0.05832483,9,11,35723
8,0.08925152,4,15,3978097
1,-0.036015993,43,13,16758465
1,-0.010594997,6,3,9109643
1,-0.048820349,6,3,9109643
1,-0.013952905,42,2,16416882
1,-0.012455936,6,3,9109643
1,0.05699126,6,3,9109643
1,-0.002048533,10,2,4734347
1,-0.007311496,40,5,16752762
1,0.069469746,10,2,4734347
1,-0.021430543,40,5,16752762
1,-0.012801013,10,2,4734347
1,-0.000403033,40,5,16752762
6,0.059210168,28,7,16738740
6,0.06223263,33,1,8087790
7,0.017406477,18,15,16738740
6,0.01696418,33,1,8087790
6,-0.003899879,33,1,8087790
7,0.042158576,18,15,16738740
6,-0.015846086,3,1,3329330
6,-0.01010842,3,1,3329330
6,-0.056699407,3,1,3329330
1,0.054782757,14,5,41690
1,-0.083714396,1,7,10025880
1,0.01519352,1,7,10025880
1,-0.036742324,1,7,10025880
1,-0.05510054,1,7,10025880
1,-0.085139547,1,7,10025880
1,-0.024917528,1,7,10025880
1,-0.098968729,1,7,10025880
1,-0.061518191,1,7,10025880
1,-0.058509742,1,7,10025880
6,0.067727842,3,1,3329330
6,0.006135021,2,5,10145074
6,-0.044001644,26,1,16766720
8,-0.088209253,17,3,16716947
7,0.03329031,12,7,15787660
6,-0.090127889,6,3,9109643
6,-0.020133249,23,3,6737322
8,0.019524377,8,5,6266528
8,-0.085924847,18,15,16738740
1,0.008271139,1,7,10025880
1,0.023295429,1,7,10025880
1,-0.064832174,1,7,10025880
1,-0.034216716,4,9,11529966
1,-0.040775307,4,9,11529966
1,-0.01777229,32,13,16753920
1,-0.019699873,5,1,3978097
1,-0.017210092,5,1,3978097
1,-0.01686584,46,1,14381203
8,0.002070735,8,5,6266528
6,-0.039611882,23,3,6737322
8,-0.127356491,18,15,16738740
6,-0.088456957,33,1,8087790
6,-0.100009075,19,5,32768
6,-0.045091024,19,5,32768
6,-0.078567921,28,7,16738740
7,0.052259954,12,7,15787660
1,-0.036402701,46,1,14381203
1,-0.034636097,12,15,9699539
1,0.024185094,12,15,9699539
1,0.207869237,14,5,41690
1,-0.037354917,32,13,16753920
8,0.007412391,8,5,6266528
6,-0.008996003,23,3,6737322
8,-0.122053009,18,15,16738740
6,0.020798292,11,3,1644912
6,0.005411189,2,5,10145074
6,-0.036049942,2,5,10145074
6,-0.004287577,2,5,10145074
6,-0.034196727,6,3,9109643
7,0.190899632,12,7,15787660
1,0.041561116,46,1,14381203
1,0.031683632,9,11,35723
1,-0.06046971,4,9,11529966
1,-0.039590498,4,9,11529966
1,0.004299331,4,9,11529966
1,-0.046544662,4,9,11529966
1,-0.008409674,4,9,11529966
1,-0.018497153,4,9,11529966
1,0.100033814,5,1,3978097
1,-0.010819758,5,1,3978097
1,-0.036622484,32,13,16753920
6,-0.113593951,1,7,10025880
6,-0.105078304,2,5,10145074
6,-0.074837116,2,5,10145074
6,-0.119065293,1,7,10025880
6,-0.061353155,1,7,10025880
6,-0.158893534,3,1,3329330
6,-0.111980843,2,5,10145074
6,-0.118612925,2,5,10145074
6,-0.148271478,2,5,10145074
6,-0.14005235,1,7,10025880
6,-0.163062684,3,1,3329330
6,-0.148811676,3,1,3329330
6,-0.156599216,0,13,2263842
6,-0.126029182,3,1,3329330
6,-0.131579633,2,5,10145074
6,-0.091597718,2,5,10145074
6,-0.121866066,1,7,10025880
6,-0.116155728,1,7,10025880
6,-0.101899257,2,5,10145074
6,-0.110085036,2,5,10145074
6,-0.108577334,18,13,9419919
6,-0.086100708,19,5,32768
6,-0.065174313,22,5,3100495
8,-0.080596298,15,11,16758465
6,-0.069762457,2,5,10145074
